throw_id,t,x_raw,y_raw,z_raw,coeff_x_1,coeff_x_0,coeff_y_1,coeff_y_0,coeff_z_2,coeff_z_1,coeff_z_0
1,0.0,0.03192835404610183,1.2382514226667989,0.962358219750835,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.016666666666666666,0.01860237723303398,1.1810025543664449,0.9342544230696319,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.03333333333333333,0.009961052451693249,1.1241604160941618,0.8992632658581964,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.05,0.004881424078511483,1.0633614397763322,0.8647208928695496,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.06666666666666667,-0.0034227792270798696,1.007896012729899,0.8264491704657269,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.08333333333333333,-0.008226503486154935,0.9470275329869771,0.7833834242519255,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.1,-0.012702062893360719,0.8870705638631539,0.7399902884519162,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.11666666666666667,-0.02203666632074705,0.8231752272212067,0.6930578147174142,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.13333333333333333,-0.019841499641426206,0.766804289672007,0.6433690664396035,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.15,-0.02664391626008258,0.7073275031831663,0.5924630853808392,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.16666666666666666,-0.028872291258441818,0.6467008712201128,0.5422866428575479,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.18333333333333332,-0.031686864210876055,0.5875821982575749,0.48834810012201985,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.2,-0.030830923196855972,0.5258009139675901,0.43129404792849024,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.21666666666666667,-0.030920944033605624,0.4666763789645697,0.37136153580752135,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.23333333333333334,-0.03165409532721719,0.4069310132960487,0.3098533421222255,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.25,-0.03399323661863093,0.3484530442597735,0.2470718818666372,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.26666666666666666,-0.03032663287929815,0.29223872536446494,0.18520753134374068,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.2833333333333333,-0.028162953094939252,0.22770702891714997,0.11109154822958783,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
1,0.3,-0.047163887738182635,0.17936233218066655,0.05103113584568926,-0.20167017801898832,0.013349892577713598,-3.5653259226843703,1.2415109657178187,-3.932521812413521,-1.8896316911521083,0.9666372683649926
2,0.0,0.1176620954837546,1.0410961977992543,0.9028258940762878,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.016666666666666666,0.12061691274392568,0.9914155545057242,0.8737678773335029,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.03333333333333333,0.12344160347170599,0.9412637004249989,0.8431190544180037,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.05,0.1295567487432307,0.8888292524010253,0.8062253726378268,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.06666666666666667,0.13116790514047935,0.8380890690301772,0.7701437678719919,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.08333333333333333,0.13727411190735872,0.7834895340825041,0.7304962699976971,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.1,0.14215128858805975,0.7301941141199791,0.6884309269785802,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.11666666666666667,0.14990932810971203,0.680885581739224,0.6461756518200521,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.13333333333333333,0.15511471406503116,0.6299793212207575,0.6024624412090595,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.15,0.16328658532194934,0.5763998899593633,0.5544357844117908,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.16666666666666666,0.16706522769136486,0.5265010451523076,0.5086611651314302,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.18333333333333332,0.17516475971321704,0.47650003973323124,0.4575285341863558,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.2,0.1834112471380269,0.4236231113975788,0.4062505760516198,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.21666666666666667,0.18956928816796034,0.37185351633006947,0.3536366592914288,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.23333333333333334,0.20165245463507547,0.3183808318724825,0.2959307847471548,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.25,0.20808598130134176,0.2691923041089703,0.2442380183588997,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.26666666666666666,0.21306440551707143,0.22155031630496672,0.18656201398974628,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.2833333333333333,0.22128866545417322,0.1716037836562243,0.1255843283679286,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.3,0.21620603103525338,0.13095723029995118,0.0755209939073572,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
2,0.31666666666666665,0.1942705692082188,0.10273315087623806,0.03602951611585718,0.34388344842171953,0.11254978350507332,-3.0417333962411974,1.037334664988941,-2.6401754197596987,-1.9870025086455965,0.9105826966196598
3,0.0,0.015276187805294161,1.1739759530560845,0.9824844427003457,-0.715300766438788,0.014040957747969025,-4.12762682383907,1.1881826280147127,-2.323581922707281,-1.9481268189747032,1.0109150577999784
3,0.016666666666666666,0.0036238901814081557,1.110779287382504,0.9603336617581271,-0.715300766438788,0.014040957747969025,-4.12762682383907,1.1881826280147127,-2.323581922707281,-1.9481268189747032,1.0109150577999784
3,0.03333333333333333,-0.006181043821993218,1.0474622803939293,0.9362756649819193,-0.715300766438788,0.014040957747969025,-4.12762682383907,1.1881826280147127,-2.323581922707281,-1.9481268189747032,1.0109150577999784
3,0.05,-0.020342664785075956,0.9847154300012543,0.9124197633726743,-0.715300766438788,0.014040957747969025,-4.12762682383907,1.1881826280147127,-2.323581922707281,-1.9481268189747032,1.0109150577999784
