throw_id,t,x_raw,y_raw,z_raw,vel_x_ground_truth,vel_y_ground_truth,vel_z_ground_truth,vel_x_measured,vel_y_measured,vel_z_measured
11,0.016666667,0.059651484,1.455847029,0.82828148,0.132340253,-5.485030613,-2.034978248,-0.992246102,-5.612404775,-1.532723746
11,0.033333333,0.049650466,1.363431414,0.797953923,0.132340253,-5.485030613,-2.136203242,-0.60006111,-5.544936856,-1.819653422
11,0.05,0.040625875,1.264908368,0.766911192,0.132340253,-5.485030613,-2.237428236,-0.541475429,-5.911382786,-1.862563859
11,0.066666667,0.037798322,1.174783767,0.730462008,0.132340253,-5.485030613,-2.33865323,-0.169653181,-5.40747606,-2.186951061
11,0.083333333,0.035674693,1.0784338,0.693062109,0.132340253,-5.485030613,-2.439878224,-0.127417729,-5.780998001,-2.24399394
11,0.1,0.037875874,0.982992756,0.648131994,0.132340253,-5.485030613,-2.541103218,0.132070844,-5.72646267,-2.695806869
11,0.116666667,0.036067199,0.890872925,0.606036792,0.132340253,-5.485030613,-2.642328213,-0.108520523,-5.527189854,-2.525712152
11,0.133333333,0.039533785,0.798332218,0.558131093,0.132340253,-5.485030613,-2.743553207,0.20799519,-5.552442409,-2.874341926
11,0.15,0.04381916,0.706129277,0.510312996,0.132340253,-5.485030613,-2.844778201,0.257122464,-5.532176486,-2.8690858
11,0.166666667,0.049817699,0.611131568,0.457560121,0.132340253,-5.485030613,-2.946003195,0.359912372,-5.699862512,-3.165172529
11,0.183333333,0.054808838,0.520828438,0.406437651,0.132340253,-5.485030613,-3.047228189,0.299468313,-5.418187787,-3.067348159
11,0.2,0.059810559,0.429441647,0.353402484,0.132340253,-5.485030613,-3.148453183,0.300103274,-5.48320749,-3.182110045
11,0.216666667,0.067416355,0.337736146,0.295441705,0.132340253,-5.485030613,-3.249678177,0.456347783,-5.502330029,-3.477646765
11,0.233333333,0.076119495,0.249784276,0.235504196,0.132340253,-5.485030613,-3.350903172,0.522188405,-5.277112214,-3.596250545
11,0.25,0.079134644,0.166527235,0.176681172,0.132340253,-5.485030613,-3.452128166,0.180908905,-4.995422439,-3.529381437
11,0.266666667,0.096662002,0.080052094,0.116748878,0.132340253,-5.485030613,-3.55335316,1.051641521,-5.188508463,-3.595937626
11,0.283333333,0.090465279,0.025764827,0.116400733,0.132340253,-5.485030613,-3.654578154,-0.371803388,-3.257236049,-0.020888684
12,0,0.087414819,1.6474803,0.833884743,,,,-1.549553632,-4.823737264,-1.498572862
12,0.016666667,0.061588925,1.567084679,0.808908528,-0.849349727,-5.196924698,-1.366119565,-1.549553632,-4.823737264,-1.498572862
12,0.033333333,0.035763031,1.486689058,0.783932314,-0.849349727,-5.196924698,-1.544652088,-1.549553632,-4.823737264,-1.498572862
12,0.05,0.02217977,1.407982775,0.759999549,-0.849349727,-5.196924698,-1.72318461,-0.814995678,-4.722376952,-1.435965931
12,0.066666667,-0.002429504,1.314487472,0.731492152,-0.849349727,-5.196924698,-1.901717133,-1.476556479,-5.609718202,-1.710443799
12,0.083333333,-0.011243355,1.239928882,0.697509976,-0.849349727,-5.196924698,-2.080249656,-0.528831029,-4.473515403,-2.038930572
12,0.1,-0.027887489,1.153749478,0.66324605,-0.849349727,-5.196924698,-2.258782178,-0.998648025,-5.170764228,-2.055835551
12,0.116666667,-0.043586763,1.066107296,0.623183913,-0.849349727,-5.196924698,-2.437314701,-0.941956483,-5.258530917,-2.403728205
12,0.133333333,-0.056866978,0.981221814,0.579268879,-0.849349727,-5.196924698,-2.615847224,-0.796812898,-5.093128915,-2.634902074
12,0.15,-0.072565603,0.894413475,0.53305939,-0.849349727,-5.196924698,-2.794379746,-0.941917476,-5.208500342,-2.772569308
12,0.166666667,-0.083095747,0.807195845,0.485358895,-0.849349727,-5.196924698,-2.972912269,-0.631808616,-5.233057819,-2.862029726
12,0.183333333,-0.093278899,0.719043375,0.433813177,-0.849349727,-5.196924698,-3.151444792,-0.610989121,-5.289148164,-3.092743083
12,0.2,-0.104090575,0.626882142,0.378462226,-0.849349727,-5.196924698,-3.329977314,-0.648700607,-5.529673991,-3.321057059
12,0.216666667,-0.121495265,0.542865962,0.323729719,-0.849349727,-5.196924698,-3.508509837,-1.044281356,-5.040970834,-3.283950378
12,0.233333333,-0.129327345,0.448426671,0.264069737,-0.849349727,-5.196924698,-3.68704236,-0.469924805,-5.666357412,-3.57959893
12,0.25,-0.139083612,0.356399909,0.198536109,-0.849349727,-5.196924698,-3.865574882,-0.585376038,-5.521605755,-3.932017658
12,0.266666667,-0.148839879,0.264373146,0.133002482,-0.849349727,-5.196924698,-4.044107405,-0.585376038,-5.521605755,-3.932017658
12,0.283333333,-0.173660262,0.184669075,0.070733658,-0.849349727,-5.196924698,-4.222639928,-1.489222989,-4.782244283,-3.736129443
13,0,0.070533885,1.592433064,0.850571952,,,,-1.424830527,-4.63477831,-1.436613255
13,0.016666667,0.04678671,1.515186759,0.826628398,-0.880883421,-5.024847497,-1.82559118,-1.424830527,-4.63477831,-1.436613255
13,0.033333333,0.023045685,1.437203843,0.796252539,-0.880883421,-5.024847497,-1.991071981,-1.424461485,-4.678974964,-1.822551562
13,0.05,0.00229433,1.35724293,0.761151478,-0.880883421,-5.024847497,-2.156552782,-1.245081272,-4.797654768,-2.106063663
13,0.066666667,-0.018315093,1.27577479,0.723639585,-0.880883421,-5.024847497,-2.322033584,-1.236565416,-4.888088389,-2.250713549
13,0.083333333,-0.029896859,1.198277152,0.683948881,-0.880883421,-5.024847497,-2.487514385,-0.694905954,-4.649858326,-2.38144225
13,0.1,-0.048923481,1.113267523,0.641484301,-0.880883421,-5.024847497,-2.652995186,-1.141597302,-5.100577698,-2.547874795
13,0.116666667,-0.064220023,1.030230907,0.596518191,-0.880883421,-5.024847497,-2.818475987,-0.917792521,-4.98219699,-2.697966611
13,0.133333333,-0.080818089,0.944303408,0.543988231,-0.880883421,-5.024847497,-2.983956788,-0.995883997,-5.155649943,-3.151797599
13,0.15,-0.092788427,0.860190025,0.492544874,-0.880883421,-5.024847497,-3.149437589,-0.718220248,-5.046802949,-3.086601388
13,0.166666667,-0.104653863,0.774398513,0.440514652,-0.880883421,-5.024847497,-3.31491839,-0.711926157,-5.147490771,-3.121813356
13,0.183333333,-0.114512817,0.686946886,0.381280856,-0.880883421,-5.024847497,-3.480399191,-0.591537269,-5.247097583,-3.554027748
13,0.2,-0.125929264,0.601119388,0.321656854,-0.880883421,-5.024847497,-3.645879992,-0.684986814,-5.149649908,-3.577440141
13,0.216666667,-0.136977434,0.516808266,0.263395402,-0.880883421,-5.024847497,-3.811360793,-0.662890212,-5.058667279,-3.495687074
13,0.233333333,-0.147371113,0.428982493,0.19550045,-0.880883421,-5.024847497,-3.976841595,-0.623620691,-5.269546399,-4.073697152
13,0.25,-0.162348034,0.345241805,0.129530973,-0.880883421,-5.024847497,-4.142322396,-0.898615272,-5.024441267,-3.958168637
13,0.266666667,-0.177324955,0.261501117,0.063561495,-0.880883421,-5.024847497,-4.307803197,-0.898615272,-5.024441267,-3.958168637
14,0,0.084647639,1.632914102,0.855814251,,,,-1.680136827,-4.674147598,-1.134147806
14,0.016666667,0.056645359,1.555011642,0.836911788,-0.829386266,-5.148063237,-1.693239963,-1.680136827,-4.674147598,-1.134147806
14,0.033333333,0.026112336,1.471621817,0.80487428,-0.829386266,-5.148063237,-1.870520317,-1.831981384,-5.003389523,-1.922250481
14,0.05,0.006913978,1.392179274,0.772496593,-0.829386266,-5.148063237,-2.04780067,-1.151901463,-4.766552558,-1.942661238
14,0.066666667,-0.026007308,1.299853625,0.73426136,-0.829386266,-5.148063237,-2.225081024,-1.975277151,-5.539538953,-2.294113983
14,0.083333333,-0.034268406,1.221268699,0.700084048,-0.829386266,-5.148063237,-2.402361378,-0.495665885,-4.715095584,-2.050638702
14,0.1,-0.055550542,1.132980351,0.656863925,-0.829386266,-5.148063237,-2.579641731,-1.276928159,-5.297300879,-2.593207397
14,0.116666667,-0.07016927,1.048138532,0.611295274,-0.829386266,-5.148063237,-2.756922085,-0.877123715,-5.090509107,-2.73411903
14,0.133333333,-0.08495743,0.95908213,0.563536387,-0.829386266,-5.148063237,-2.934202439,-0.887289587,-5.343384135,-2.865533236
14,0.15,-0.095554121,0.875206538,0.511896297,-0.829386266,-5.148063237,-3.111482792,-0.635801448,-5.032535523,-3.09840539
14,0.166666667,-0.104716021,0.791572571,0.460790196,-0.829386266,-5.148063237,-3.288763146,-0.549713999,-5.018038003,-3.066366075
14,0.183333333,-0.115738683,0.702110586,0.401744924,-0.829386266,-5.148063237,-3.4660435,-0.661359745,-5.367719125,-3.542716305
14,0.2,-0.122379474,0.612999318,0.342681985,-0.829386266,-5.148063237,-3.643323853,-0.398447453,-5.34667604,-3.54377633
14,0.216666667,-0.13045242,0.526016017,0.280085474,-0.829386266,-5.148063237,-3.820604207,-0.484376783,-5.218998078,-3.755790662
14,0.233333333,-0.13217594,0.443547193,0.219617741,-0.829386266,-5.148063237,-3.997884561,-0.103411186,-4.948129467,-3.628064013
14,0.25,-0.140580806,0.354341086,0.149379913,-0.829386266,-5.148063237,-4.175164914,-0.504291965,-5.352366369,-4.214269652
14,0.266666667,-0.148985672,0.26513498,0.079142086,-0.829386266,-5.148063237,-4.352445268,-0.504291965,-5.352366369,-4.214269652
15,0,0.106338925,1.502723702,0.903768012,,,,-1.028533141,-4.331665187,-1.170551995
15,0.016666667,0.089196706,1.430529282,0.884258812,-0.49060319,-4.513819992,-1.404575631,-1.028533141,-4.331665187,-1.170551995
15,0.033333333,0.070452936,1.356963564,0.862135827,-0.49060319,-4.513819992,-1.554664317,-1.124626258,-4.413943106,-1.327379125
15,0.05,0.060514347,1.286219296,0.836215864,-0.49060319,-4.513819992,-1.704753004,-0.5963153,-4.244656063,-1.555197746
15,0.066666667,0.051857813,1.219272978,0.805795339,-0.49060319,-4.513819992,-1.85484169,-0.51939203,-4.016779095,-1.825231494
15,0.083333333,0.036755488,1.137380849,0.777877749,-0.49060319,-4.513819992,-2.004930377,-0.906139543,-4.913527728,-1.675055441
15,0.1,0.0259234,1.061894469,0.74350529,-0.49060319,-4.513819992,-2.155019063,-0.649925254,-4.529182809,-2.062347528
15,0.116666667,0.017465398,0.987088023,0.705718059,-0.49060319,-4.513819992,-2.30510775,-0.507480118,-4.488386733,-2.267233854
15,0.133333333,0.008483265,0.911361169,0.662885064,-0.49060319,-4.513819992,-2.455196436,-0.538927973,-4.543611226,-2.569979675
15,0.15,-0.002735309,0.834569661,0.619671625,-0.49060319,-4.513819992,-2.605285122,-0.673114471,-4.607490488,-2.592806338
15,0.166666667,-0.009286085,0.757317122,0.576266528,-0.49060319,-4.513819992,-2.755373809,-0.39304652,-4.635152353,-2.604305827
15,0.183333333,-0.011443489,0.68299959,0.527722734,-0.49060319,-4.513819992,-2.905462495,-0.129444284,-4.459051893,-2.912627687
15,0.2,-0.019876954,0.605577098,0.47880671,-0.49060319,-4.513819992,-3.055551182,-0.506007892,-4.645349534,-2.934961389
15,0.216666667,-0.021390236,0.525745082,0.422449388,-0.49060319,-4.513819992,-3.205639868,-0.090796907,-4.789920982,-3.381439332
15,0.233333333,-0.027416124,0.453577324,0.366991762,-0.49060319,-4.513819992,-3.355728555,-0.361553264,-4.330065459,-3.327457557
15,0.25,-0.030925046,0.374854821,0.306812892,-0.49060319,-4.513819992,-3.505817241,-0.210535356,-4.723350178,-3.610732216
15,0.266666667,-0.034183204,0.302499861,0.248314407,-0.49060319,-4.513819992,-3.655905927,-0.195489435,-4.341297589,-3.509909123
15,0.283333333,-0.037441361,0.230144902,0.189815921,-0.49060319,-4.513819992,-3.805994614,-0.195489435,-4.341297589,-3.509909123
15,0.3,-0.044459288,0.147836019,0.121403645,-0.49060319,-4.513819992,-3.9560833,-0.421075628,-4.938532956,-4.104736564
15,0.316666667,-0.087398372,0.097768119,0.077436775,-0.49060319,-4.513819992,-4.106171987,-2.576345028,-3.004073992,-2.638012208
16,0,0.032484881,1.398330964,0.897924237,,,,-0.901673001,-4.309335075,-1.127666979
16,0.016666667,0.017456998,1.326508713,0.879129788,-0.650073,-4.593041159,-1.642257942,-0.901673001,-4.309335075,-1.127666979
16,0.033333333,0.005429436,1.259155284,0.852368226,-0.650073,-4.593041159,-1.756162638,-0.721653705,-4.041205726,-1.605693729
16,0.05,-0.010859129,1.179934369,0.832338019,-0.650073,-4.593041159,-1.870067334,-0.977313885,-4.753254932,-1.201812374
16,0.066666667,-0.019754656,1.108088738,0.804340091,-0.650073,-4.593041159,-1.98397203,-0.533731628,-4.310737866,-1.679875722
16,0.083333333,-0.03005496,1.034733867,0.77362788,-0.650073,-4.593041159,-2.097876727,-0.618018239,-4.401292248,-1.842732654
16,0.1,-0.044938561,0.958974564,0.737879836,-0.650073,-4.593041159,-2.211781423,-0.893016079,-4.545558142,-2.144882657
16,0.116666667,-0.060221982,0.878776029,0.699817894,-0.650073,-4.593041159,-2.325686119,-0.917005283,-4.811912106,-2.283716493
16,0.133333333,-0.069176627,0.806054926,0.662460098,-0.650073,-4.593041159,-2.439590815,-0.537278656,-4.363266192,-2.24146775
16,0.15,-0.078656025,0.728923939,0.615282644,-0.650073,-4.593041159,-2.553495511,-0.568763902,-4.627859217,-2.830647234
16,0.166666667,-0.08944551,0.650932482,0.571334095,-0.650073,-4.593041159,-2.667400207,-0.64736908,-4.679487428,-2.636912963
16,0.183333333,-0.102379235,0.572262353,0.523648862,-0.650073,-4.593041159,-2.781304903,-0.776023527,-4.720207732,-2.861113994
16,0.2,-0.110467561,0.495696913,0.473363654,-0.650073,-4.593041159,-2.8952096,-0.485299582,-4.593926388,-3.01711246
16,0.216666667,-0.121617496,0.417877243,0.418330172,-0.650073,-4.593041159,-3.009114296,-0.66899606,-4.66918023,-3.302008902
16,0.233333333,-0.129534432,0.330469539,0.359518879,-0.650073,-4.593041159,-3.123018992,-0.475016188,-5.244462249,-3.528677577
16,0.25,-0.138006718,0.252486935,0.300578699,-0.650073,-4.593041159,-3.236923688,-0.508337153,-4.678956219,-3.536410808
16,0.266666667,-0.139764002,0.178838453,0.248169309,-0.650073,-4.593041159,-3.350828384,-0.105437019,-4.418908902,-3.144563431
16,0.283333333,-0.158646533,0.094206143,0.176562092,-0.650073,-4.593041159,-3.46473308,-1.132951872,-5.077938612,-4.296432982
16,0.3,-0.164640503,0.012395063,0.110723035,-0.650073,-4.593041159,-3.578637776,-0.359638217,-4.908664842,-3.950343434
16,0.316666667,-0.18011329,-0.040109646,0.097262141,-0.650073,-4.593041159,-3.692542472,-0.928367214,-3.150282506,-0.807653635
16,0.333333333,-0.195586077,-0.092614354,0.083801247,-0.650073,-4.593041159,-3.806447169,-0.928367214,-3.150282506,-0.807653635
17,0,0.04132583,1.503254817,0.889012968,,,,-0.575676916,-4.239646613,-1.274583895
17,0.016666667,0.031731215,1.43259404,0.867769903,-0.552143755,-4.518137396,-1.215756699,-0.575676916,-4.239646613,-1.274583895
17,0.033333333,0.017298514,1.362013204,0.848899788,-0.552143755,-4.518137396,-1.367076087,-0.865962087,-4.234850151,-1.132206947
17,0.05,0.004711704,1.288315522,0.825396967,-0.552143755,-4.518137396,-1.518395475,-0.755208546,-4.421860917,-1.410169211
17,0.066666667,-0.004233501,1.219500771,0.802958611,-0.552143755,-4.518137396,-1.669714862,-0.536712303,-4.128885088,-1.346301418
17,0.083333333,-0.016330123,1.141962052,0.774078646,-0.552143755,-4.518137396,-1.82103425,-0.725797362,-4.652323147,-1.732797846
17,0.1,-0.023854542,1.069174047,0.740296895,-0.552143755,-4.518137396,-1.972353637,-0.451465105,-4.367280275,-2.026905092
17,0.116666667,-0.034386244,0.993666238,0.707391828,-0.552143755,-4.518137396,-2.123673025,-0.631902147,-4.53046852,-1.974303997
17,0.133333333,-0.046599736,0.918512022,0.671594896,-0.552143755,-4.518137396,-2.274992413,-0.732809539,-4.509252963,-2.14781594
17,0.15,-0.057196642,0.84261515,0.632812102,-0.552143755,-4.518137396,-2.4263118,-0.635814333,-4.553812318,-2.32696764
17,0.166666667,-0.062921254,0.768059953,0.589828231,-0.552143755,-4.518137396,-2.577631188,-0.3434767,-4.473311836,-2.579032237
17,0.183333333,-0.073204745,0.692447181,0.543746458,-0.552143755,-4.518137396,-2.728950575,-0.617009468,-4.53676634,-2.764906417
17,0.2,-0.083595095,0.614470659,0.49697094,-0.552143755,-4.518137396,-2.880269963,-0.623421018,-4.678591311,-2.806531052
17,0.216666667,-0.088549125,0.534705618,0.446040186,-0.552143755,-4.518137396,-3.03158935,-0.297241767,-4.785902475,-3.055845234
17,0.233333333,-0.094643059,0.459654807,0.393506546,-0.552143755,-4.518137396,-3.182908738,-0.365636048,-4.503048672,-3.152018432
17,0.25,-0.100439792,0.381099658,0.336244144,-0.552143755,-4.518137396,-3.334228126,-0.347803995,-4.713308942,-3.435744079
17,0.266666667,-0.113134264,0.308000344,0.277295664,-0.552143755,-4.518137396,-3.485547513,-0.761668317,-4.385958833,-3.536908817
17,0.283333333,-0.112243592,0.232828361,0.218844957,-0.552143755,-4.518137396,-3.636866901,0.053440322,-4.510318938,-3.507042413
17,0.3,-0.123836051,0.150021632,0.155104356,-0.552143755,-4.518137396,-3.788186288,-0.695547547,-4.968403732,-3.824436074
17,0.316666667,-0.140276141,0.081869461,0.100703784,-0.552143755,-4.518137396,-3.939505676,-0.986405394,-4.089130293,-3.264034347
17,0.333333333,-0.156716231,0.013717289,0.046303211,-0.552143755,-4.518137396,-4.090825064,-0.986405394,-4.089130293,-3.264034347
18,0,0.038226465,1.613459957,0.82046405,,,,-0.737966748,-4.36981328,-1.354530555
18,0.016666667,0.025927019,1.540629736,0.79788854,-0.189828135,-4.372005967,-1.487539922,-0.737966748,-4.36981328,-1.354530555
18,0.033333333,0.020743602,1.470572375,0.775511467,-0.189828135,-4.372005967,-1.635015296,-0.311005041,-4.203441633,-1.342624438
18,0.05,0.018132546,1.403572566,0.747546949,-0.189828135,-4.372005967,-1.782490669,-0.156663363,-4.019988523,-1.677871027
18,0.066666667,0.001904043,1.323584625,0.711643146,-0.189828135,-4.372005967,-1.929966043,-0.973710165,-4.799276476,-2.154228182
18,0.083333333,0.004438639,1.253390107,0.68448473,-0.189828135,-4.372005967,-2.077441416,0.152075785,-4.211671058,-1.629505008
18,0.1,-0.002553018,1.180380143,0.646836142,-0.189828135,-4.372005967,-2.22491679,-0.419499443,-4.380597891,-2.258915251
18,0.116666667,-0.00791348,1.107520682,0.607834411,-0.189828135,-4.372005967,-2.372392163,-0.321627711,-4.37156766,-2.340103842
18,0.133333333,-0.00976517,1.036653717,0.566464108,-0.189828135,-4.372005967,-2.519867537,-0.111101395,-4.252017879,-2.482218219
18,0.15,-0.013550955,0.963002064,0.52283781,-0.189828135,-4.372005967,-2.66734291,-0.227147081,-4.419099168,-2.617577841
18,0.166666667,-0.016033732,0.887437317,0.475468779,-0.189828135,-4.372005967,-2.814818284,-0.148966614,-4.533884847,-2.8421419
18,0.183333333,-0.017495424,0.814828913,0.42453208,-0.189828135,-4.372005967,-2.962293657,-0.087701531,-4.35650422,-3.056201904
18,0.2,-0.016381366,0.745935212,0.375580591,-0.189828135,-4.372005967,-3.109769031,0.066843439,-4.133622048,-2.937089348
18,0.216666667,-0.017222851,0.667134432,0.323743514,-0.189828135,-4.372005967,-3.257244404,-0.050489082,-4.728046802,-3.110224629
18,0.233333333,-0.019689135,0.595308806,0.270712563,-0.189828135,-4.372005967,-3.404719778,-0.147977034,-4.309537601,-3.181857082
18,0.25,-0.02405104,0.520139951,0.213415407,-0.189828135,-4.372005967,-3.552195151,-0.261714278,-4.510131265,-3.437829329
18,0.266666667,-0.019765752,0.453631697,0.149839181,-0.189828135,-4.372005967,-3.699670525,0.257117237,-3.990495236,-3.814573576
18,0.283333333,-0.018316085,0.376135898,0.090588298,-0.189828135,-4.372005967,-3.847145898,0.086980067,-4.649747973,-3.555052967
19,0,0.092176538,1.550848422,0.843586687,,,,-0.957761899,-4.446044649,-0.795115687
19,0.016666667,0.076213839,1.476747678,0.830334759,-0.451055924,-4.651226478,-1.115982134,-0.957761899,-4.446044649,-0.795115687
19,0.033333333,0.064014775,1.403484763,0.810940148,-0.451055924,-4.651226478,-1.26018815,-0.731943829,-4.395774882,-1.163676687
19,0.05,0.052092513,1.326816096,0.793067746,-0.451055924,-4.651226478,-1.404394165,-0.715335737,-4.600120056,-1.072344104
19,0.066666667,0.042266966,1.250927733,0.769376387,-0.451055924,-4.651226478,-1.548600181,-0.589532821,-4.553301747,-1.421481555
19,0.083333333,0.037870115,1.177539669,0.742479379,-0.451055924,-4.651226478,-1.692806197,-0.263811052,-4.403283854,-1.613820425
19,0.1,0.026189178,1.097514277,0.712766136,-0.451055924,-4.651226478,-1.837012213,-0.700856241,-4.801523507,-1.782794627
19,0.116666667,0.018827541,1.018547953,0.681098182,-0.451055924,-4.651226478,-1.981218228,-0.441698192,-4.737979444,-1.900077241
19,0.133333333,0.010872878,0.942389613,0.646451678,-0.451055924,-4.651226478,-2.125424244,-0.47727981,-4.569500394,-2.078790193
19,0.15,0.001948555,0.862423787,0.608110196,-0.451055924,-4.651226478,-2.26963026,-0.535459373,-4.797949598,-2.300488968
19,0.166666667,-0.001671661,0.786731858,0.569757479,-0.451055924,-4.651226478,-2.413836276,-0.217212961,-4.541515738,-2.301163025
19,0.183333333,-0.004789335,0.708942547,0.525883895,-0.451055924,-4.651226478,-2.558042291,-0.187060465,-4.667358662,-2.632415038
19,0.2,-0.013505563,0.625531226,0.481774927,-0.451055924,-4.651226478,-2.702248307,-0.522973649,-5.004679235,-2.646538067
19,0.216666667,-0.015037753,0.546222725,0.432946187,-0.451055924,-4.651226478,-2.846454323,-0.091931425,-4.758510035,-2.929724393
19,0.233333333,-0.020892261,0.468368253,0.384564358,-0.451055924,-4.651226478,-2.990660339,-0.351270462,-4.671268368,-2.902909734
19,0.25,-0.023560221,0.386404667,0.331205429,-0.451055924,-4.651226478,-3.134866354,-0.160077606,-4.917815164,-3.201535739
19,0.266666667,-0.029254427,0.311082109,0.277240939,-0.451055924,-4.651226478,-3.27907237,-0.341652358,-4.519353434,-3.237869426
19,0.283333333,-0.042896075,0.237335211,0.221931416,-0.451055924,-4.651226478,-3.423278386,-0.818498883,-4.424813908,-3.318571339
19,0.3,-0.056537723,0.163588312,0.166621894,-0.451055924,-4.651226478,-3.567484402,-0.818498883,-4.424813908,-3.318571339
19,0.316666667,-0.070179371,0.089841414,0.111312372,-0.451055924,-4.651226478,-3.711690417,-0.818498883,-4.424813908,-3.318571339
19,0.333333333,-0.083821019,0.016094515,0.056002849,-0.451055924,-4.651226478,-3.855896433,-0.818498883,-4.424813908,-3.318571339
20,0,0.01563736,1.53274844,0.800114108,,,,0,0,0
20,0.016666667,0.01563736,1.53274844,0.800114108,-0.707229229,-4.611224683,-1.457181548,0,0,0
20,0.033333333,0.001695841,1.459527949,0.7779155,-0.707229229,-4.611224683,-1.604158323,-0.836491151,-4.393229487,-1.331916519
20,0.05,-0.008771661,1.387541922,0.754040097,-0.707229229,-4.611224683,-1.751135099,-0.628050109,-4.319161606,-1.432524167
20,0.066666667,-0.026505063,1.308201413,0.721987439,-0.707229229,-4.611224683,-1.898111874,-1.064004078,-4.760430548,-1.923159467
20,0.083333333,-0.033156265,1.236495072,0.691477695,-0.707229229,-4.611224683,-2.04508865,-0.399072129,-4.302380421,-1.830584659
20,0.1,-0.048394449,1.156927093,0.654133278,-0.707229229,-4.611224683,-2.192065425,-0.914291087,-4.774078736,-2.24066503
20,0.116666667,-0.062096833,1.080930771,0.615306852,-0.707229229,-4.611224683,-2.3390422,-0.822143039,-4.559779325,-2.329585556
20,0.133333333,-0.072742472,1.004438059,0.573275571,-0.707229229,-4.611224683,-2.486018976,-0.63873832,-4.589562764,-2.52187687
20,0.15,-0.083395916,0.921346634,0.529446617,-0.707229229,-4.611224683,-2.632995751,-0.63920661,-4.985485462,-2.629737186
20,0.166666667,-0.097300284,0.842966992,0.478260297,-0.707229229,-4.611224683,-2.779972527,-0.834262118,-4.702778504,-3.071179221
20,0.183333333,-0.108471933,0.764676952,0.431250862,-0.707229229,-4.611224683,-2.926949302,-0.670298922,-4.697402426,-2.820566125
20,0.2,-0.11732422,0.683081927,0.378109368,-0.707229229,-4.611224683,-3.073926078,-0.53113722,-4.89570147,-3.188489639
20,0.216666667,-0.131276987,0.603539374,0.323254559,-0.707229229,-4.611224683,-3.220902853,-0.837166028,-4.772553219,-3.29128852
20,0.233333333,-0.139427421,0.521042707,0.264986698,-0.707229229,-4.611224683,-3.367879629,-0.489026041,-4.949800015,-3.496071647
20,0.25,-0.150298846,0.436888677,0.201119982,-0.707229229,-4.611224683,-3.514856404,-0.652285508,-5.049241766,-3.832002979
20,0.266666667,-0.164367731,0.364258805,0.152592483,-0.707229229,-4.611224683,-3.66183318,-0.844133098,-4.357792363,-2.911649934
20,0.283333333,-0.178436616,0.291628932,0.104064984,-0.707229229,-4.611224683,-3.808809955,-0.844133098,-4.357792363,-2.911649934
20,0.3,-0.192505501,0.218999059,0.055537485,-0.707229229,-4.611224683,-3.955786731,-0.844133098,-4.357792363,-2.911649934
21,0,0.063446224,1.368731378,0.885179664,,,,-0.413988544,-3.792715053,-0.50370562
21,0.016666667,0.056546415,1.30551946,0.876784571,-0.432772246,-4.071057615,-0.597824829,-0.413988544,-3.792715053,-0.50370562
21,0.033333333,0.049732847,1.244211918,0.866650661,-0.432772246,-4.071057615,-0.754215731,-0.408814034,-3.678452557,-0.60803462
21,0.05,0.04530135,1.183692646,0.855448148,-0.432772246,-4.071057615,-0.910606633,-0.265889843,-3.631156283,-0.672150772
21,0.066666667,0.034598377,1.114282662,0.84132024,-0.432772246,-4.071057615,-1.066997535,-0.642178407,-4.164599062,-0.847674469
21,0.083333333,0.028580802,1.052179954,0.822743575,-0.432772246,-4.071057615,-1.223388438,-0.361054505,-3.72616248,-1.114599918
21,0.1,0.022135804,0.986949038,0.799813917,-0.432772246,-4.071057615,-1.37977934,-0.386699864,-3.913854979,-1.375779432
21,0.116666667,0.017883614,0.918575305,0.776399181,-0.432772246,-4.071057615,-1.536170242,-0.255131378,-4.102423982,-1.404884151
21,0.133333333,0.004716328,0.849922253,0.750031744,-0.432772246,-4.071057615,-1.692561144,-0.790037146,-4.119183117,-1.582046243
21,0.15,-0.001661194,0.783920036,0.720332779,-0.432772246,-4.071057615,-1.848952046,-0.382651367,-3.960132998,-1.781937896
21,0.166666667,-0.006383309,0.720928818,0.689879644,-0.432772246,-4.071057615,-2.005342948,-0.283326847,-3.779473077,-1.827188127
21,0.183333333,-0.015918102,0.649353967,0.652977597,-0.432772246,-4.071057615,-2.161733851,-0.572087589,-4.294491076,-2.214122783
21,0.2,-0.021426987,0.578644914,0.614315243,-0.432772246,-4.071057615,-2.318124753,-0.330533116,-4.2425432,-2.319741287
21,0.216666667,-0.028010185,0.508121629,0.573944908,-0.432772246,-4.071057615,-2.474515655,-0.394991908,-4.231397072,-2.422220049
21,0.233333333,-0.032546684,0.443126962,0.529093266,-0.432772246,-4.071057615,-2.630906557,-0.272189923,-3.899680003,-2.691098568
21,0.25,-0.043085959,0.372648881,0.482321471,-0.432772246,-4.071057615,-2.787297459,-0.632356506,-4.228684867,-2.806307693
21,0.266666667,-0.048558569,0.304078352,0.437034346,-0.432772246,-4.071057615,-2.943688362,-0.328356557,-4.114231734,-2.717227455
21,0.283333333,-0.054060839,0.230483458,0.382614087,-0.432772246,-4.071057615,-3.100079264,-0.330136217,-4.41569364,-3.265215581
21,0.3,-0.057937219,0.157276185,0.328387951,-0.432772246,-4.071057615,-3.256470166,-0.232582794,-4.39243637,-3.253568168
